"","Source","Target"
"15915","CHARLIE SHEEN","LUCAS GIOLITO"
"15916","CHARLIE SHEEN","CAMERON "
"15917","CHARLIE SHEEN","BRETT LAWRIE"
"15918","CHARLIE SHEEN","RUSSELL BRAND"
"15919","CHARLIE SHEEN","KATEY SAGAL"
"15920","CHARLIE SHEEN","DANIELA BOBADILLA"
"15921","CHARLIE SHEEN","JOHN SOLBERG"
"15922","CHARLIE SHEEN","JIMMY FALLON"
"15923","CHARLIE SHEEN","BROOKE MUELLER"
"15924","CHARLIE SHEEN","PAT O'BRIEN"
"15925","CHARLIE SHEEN","KURT SUTTER"
"15926","CHARLIE SHEEN","ANGER MANAGEMENT"
"15927","CHARLIE SHEEN","ALDO GONZALEZ"
"15928","CHARLIE SHEEN","KATLIN MASTANDREA"
"15929","CHARLIE SHEEN","MICHAEL BOATMAN"
"15930","CHARLIE SHEEN","MICHAEL ARDEN"
"15931","CHARLIE SHEEN","NOUREEN DEWULF"
"15932","CHARLIE SHEEN","TOMMY LIPNICK"
"15933","CHARLIE SHEEN","KENNY GOLDS"
"15934","CHARLIE SHEEN","BILLY BUSH"
"15935","CHARLIE SHEEN","KATIE COURIC"
"15936","CHARLIE SHEEN","ISIAH THOMAS"
"15937","CHARLIE SHEEN","DEADMAU5"
"15938","CHARLIE SHEEN","WENDY"
"15939","CHARLIE SHEEN","MATTHEW GROSS"
"15940","CHARLIE SHEEN","MATT SORUM"
"15941","CHARLIE SHEEN","AMY SADOWSKY"
"15942","CHARLIE SHEEN","DENNIS JACOBS"
"15943","CHARLIE SHEEN","YONDER ALONSO"
"15944","CHARLIE SHEEN","TONY SIRAGUSA"
"15945","CHARLIE SHEEN","NICKY GAGLIANO"
"15946","CHARLIE SHEEN","PATRICIA ARQUETTE"
"15947","CHARLIE SHEEN","TONY TODD"
"15948","CHARLIE SHEEN","TODD ZEILE"
"15949","CHARLIE SHEEN","KATE WALSH"
"15950","CHARLIE SHEEN","SLASH"
"15951","CHARLIE SHEEN","AMY SCHUMER"
"15952","CHARLIE SHEEN","JON LOVITZ"
"15953","CHARLIE SHEEN","PATRICE ONEAL"
"15954","CHARLIE SHEEN","ANTHONY JESELNIK"
"15955","CHARLIE SHEEN","SETH MACFARLANE"
"15956","CHARLIE SHEEN","CHRIS OVITZ"
"15957","CHARLIE SHEEN","JOEY VENDETTA"
"15958","CHARLIE SHEEN","MIKE TYSON"
"15959","CHARLIE SHEEN","CHRIS JACOBS"
"15960","CHARLIE SHEEN","KATHY HILTON"
"15961","CHARLIE SHEEN","JEFF ROSS"
"15962","CHARLIE SHEEN","STEVE HAN"
"15963","CHARLIE SHEEN","EMILIO ESTEVEZ"
"15964","CHARLIE SHEEN","ALBERT BROOKS"
"15965","CHARLIE SHEEN","MILEY RAY CYRUS"
"15966","CHARLIE SHEEN","ADAM RIFKIN"
"15967","CHARLIE SHEEN","DIRT NAAAASTY BABY"
"15968","CHARLIE SHEEN","SNOOP DOGG"
"15969","CHARLIE SHEEN","SCOTT DOOLEY"
"15970","CHARLIE SHEEN","MATT ROBINSON"
"15971","CHARLIE SHEEN","PARIS HILTON"
"15972","CHARLIE SHEEN","CONAN O'BRIEN"
"15973","CHARLIE SHEEN","BRAD WYMAN"
"15974","CHARLIE SHEEN","JESSE WAITS"
"15975","CHARLIE SHEEN","ROB PATTERSON"
"15976","CHARLIE SHEEN","SYLVESTER STALLONE"
"15977","CHARLIE SHEEN","BRETT RATNER"
"15978","CHARLIE SHEEN","MINKA KELLY"
"15979","CHARLIE SHEEN","PAUL SCHEER"
"15980","CHARLIE SHEEN","BRIAN WILSON"
"15981","CHARLIE SHEEN","NICK SWISHER"
"15982","CHARLIE SHEEN","DIDDY"
"15983","CHARLIE SHEEN","PIERS MORGAN"
"15984","CHARLIE SHEEN","HOWARD STERN"
"15985","CHARLIE SHEEN","OMID ASHTARI"
"15986","CHARLIE SHEEN","BOB MARON"
"15987","SHAH RUKH KHAN","SONU SOOD"
"15988","SHAH RUKH KHAN","HAPPY NEW YEAR-MOVIE"
"15989","SHAH RUKH KHAN","HARRY HINGORANI"
"15990","SHAH RUKH KHAN","KKR KNIGHT RIDERS"
"15991","SHAH RUKH KHAN","AGHA SHAHID ALI"
"15992","SHAH RUKH KHAN","SRK UNIVERSE"
"15993","SHAH RUKH KHAN","SANIA MIRZA"
"15994","SHAH RUKH KHAN","POOJA DADLANI"
"15995","SHAH RUKH KHAN","FARAH KHAN"
"15996","SHAH RUKH KHAN","BOMAN IRANI"
"15997","SHAH RUKH KHAN","SRKCHENNAIFC "
"15998","SHAH RUKH KHAN","MANDVI SHARMA "
"15999","SHAH RUKH KHAN","VAIBHAV DAHIMA"
"16000","SHAH RUKH KHAN","MOIN JUNNEDI"
"16001","SHAH RUKH KHAN","NIKITIN DHEER"
"16002","SHAH RUKH KHAN","SHAHRUKH FANZ BLOG "
"16003","SHAH RUKH KHAN","RAMESH SRIVATS"
"16004","SHAH RUKH KHAN","STACEY"
"16005","SHAH RUKH KHAN","SEBASTIEN MICKE"
"16006","SHAH RUKH KHAN","SETH MACFARLANE"
"16007","SHAH RUKH KHAN","BRETT LEE"
"16008","SHAH RUKH KHAN","SNEHA RAJANI"
"16009","SHAH RUKH KHAN","SONU NIGAM"
"16010","SHAH RUKH KHAN","FAREED ZAKARIA"
"16011","SHAH RUKH KHAN","KING MIKA SINGH"
"16012","SHAH RUKH KHAN","ALL TECH SECRETS"
"16013","SHAH RUKH KHAN","_ THE KINGS CLUB _"
"16014","SHAH RUKH KHAN","TWITTERRIFIC"
"16015","SHAH RUKH KHAN","RITESH SIDHWANI"
"16016","SHAH RUKH KHAN","EHSAAN NOORANI"
"16017","SHAH RUKH KHAN","DILIP KUMAR"
"16018","SHAH RUKH KHAN","NOAH EVERETT"
"16019","SHAH RUKH KHAN","TWITPIC"
"16020","SHAH RUKH KHAN","JAY SEAN"
"16021","SHAH RUKH KHAN","DABBOO RATNANI"
"16022","SHAH RUKH KHAN","LEONARDO DICAPRIO"
"16023","SHAH RUKH KHAN","SHAKIRA"
"16024","SHAH RUKH KHAN","CHUNKY PANDAY"
"16025","SHAH RUKH KHAN","BHAVANA PANDEY"
"16026","SHAH RUKH KHAN","AMITABH BACHCHAN"
"16027","SHAH RUKH KHAN","CHIKKI(ALOKE)PANDAY "
"16028","SHAH RUKH KHAN","SACHIN TENDULKAR"
"16029","SHAH RUKH KHAN","VIJAY MALLYA "
"16030","SHAH RUKH KHAN","SAURAV GANGULY"
"16031","SHAH RUKH KHAN","ANUPAMA CHOPRA"
"16032","SHAH RUKH KHAN","KOLKATAKNIGHTRIDERS"
"16033","SHAH RUKH KHAN","SHANE WARNE"
"16034","SHAH RUKH KHAN","KONKONA SENSHARMA"
"16035","SHAH RUKH KHAN","SUSSANNE K ROSHAN"
"16036","SHAH RUKH KHAN","HRITHIK ROSHAN"
"16037","SHAH RUKH KHAN","JONATHAN ROSS"
"16038","SHAH RUKH KHAN","RAHUL KHANNA"
"16039","SHAH RUKH KHAN","RAJEEV MASAND"
"16040","SHAH RUKH KHAN","PREITY ZINTA"
"16041","SHAH RUKH KHAN","DEEPIKA PADUKONE"
"16042","SHAH RUKH KHAN","SHASHI THAROOR"
"16043","SHAH RUKH KHAN","CRICKETWALLAH"
"16044","SHAH RUKH KHAN","MUSHTAQ SHIEKH"
"16045","SHAH RUKH KHAN","AALIF SURTI"
"16046","SHAH RUKH KHAN","ANUBHAV SINHA"
"16047","SHAH RUKH KHAN","LALIT KUMAR MODI"
"16048","SHAH RUKH KHAN","NISHI PREM"
"16049","SHAH RUKH KHAN","SHAHID KAPOOR"
"16050","SHAH RUKH KHAN","UDAY CHOPRA"
"16051","SHAH RUKH KHAN","FARHAN AKHTAR"
"16052","SHAH RUKH KHAN","PRIYANKA "
"16053","SHAH RUKH KHAN","J"
"16054","SHAH RUKH KHAN","BARKHA DUTT"
"16055","SHAH RUKH KHAN","ABHISHEK BACHCHAN "
"16056","SHAH RUKH KHAN","ANAND MAHINDRA"
"16057","SHAH RUKH KHAN","RAJDEEP SARDESAI"
"16058","SHAH RUKH KHAN","KAAJAL ANAND"
"16059","SHAH RUKH KHAN","RITEISH DESHMUKH"
"16060","SHAH RUKH KHAN","KARAN JOHAR"
"16061","SHAH RUKH KHAN","THE ONION"
"16062","KANYE WEST","KIM KARDASHIAN WEST"
"16063","AAMIR KHAN","HRITHIK ROSHAN"
"16064","AAMIR KHAN","SATYAMEV JAYATE "
"16065","AAMIR KHAN","ABHISHEK BACHCHAN "
"16066","AAMIR KHAN","KARAN JOHAR"
"16067","AAMIR KHAN","SALMAN KHAN"
"16068","AAMIR KHAN","AMITABH BACHCHAN"
"16069","SAMSUNG MOBILE","OM MALIK"
"16070","SAMSUNG MOBILE","SAMSUNG ISRAEL"
"16071","SAMSUNG MOBILE","ENGADGET MOBILE"
"16072","SAMSUNG MOBILE","SAMSUNG DEVELOPERS"
"16073","SAMSUNG MOBILE","RUDY MANCUSO"
"16074","SAMSUNG MOBILE","SHONDURAS"
"16075","SAMSUNG MOBILE","SAMMOBILE"
"16076","SAMSUNG MOBILE","SAMSUNGMOBILEECUADOR"
"16077","SAMSUNG MOBILE","CNET NEWS"
"16078","SAMSUNG MOBILE","SAMSUNG LEBANON"
"16079","SAMSUNG MOBILE","SAMSUNG MOBILE KOREA"
"16080","SAMSUNG MOBILE","ZDNET"
"16081","SAMSUNG MOBILE","SAMSUNG PARAGUAY"
"16082","SAMSUNG MOBILE","NEXUS"
"16083","SAMSUNG MOBILE","SAMSUNG ELECTRONICS"
"16084","SAMSUNG MOBILE","HARPER'S BAZAAR"
"16085","SAMSUNG MOBILE","VANESSA FRIEDMAN"
"16086","SAMSUNG MOBILE","DIESEL BLACK GOLD"
"16087","SAMSUNG MOBILE","MICHAEL HOEWELER"
"16088","SAMSUNG MOBILE","#MBFW"
"16089","SAMSUNG MOBILE","NICHOLE ELIZABETH"
"16090","SAMSUNG MOBILE","MONTBLANC"
"16091","SAMSUNG MOBILE","SWAROVSKI"
"16092","SAMSUNG MOBILE","JOHN P."
"16093","SAMSUNG MOBILE","TWEXLIST"
"16094","SAMSUNG MOBILE","THE AVENGERS"
"16095","SAMSUNG MOBILE","MARVEL ENTERTAINMENT"
"16096","SAMSUNG MOBILE","RYAN PENAGOS"
"16097","SAMSUNG MOBILE","SAMSUNG CARIBBEAN"
"16098","SAMSUNG MOBILE","ROGER CHENG"
"16099","SAMSUNG MOBILE","JEROME JARRE "
"16100","SAMSUNG MOBILE","GOOGLE DEVELOPERS"
"16101","SAMSUNG MOBILE","FRIEND OR FOLLOW"
"16102","SAMSUNG MOBILE","ANDROID DEVELOPERS"
"16103","SAMSUNG MOBILE","WALL STREET JOURNAL"
"16104","SAMSUNG MOBILE","KENT GERMAN"
"16105","SAMSUNG MOBILE","THE ASSOCIATED PRESS"
"16106","SAMSUNG MOBILE","CNN"
"16107","SAMSUNG MOBILE","WASHINGTON POST"
"16108","SAMSUNG MOBILE","THE NEW YORK TIMES"
"16109","SAMSUNG MOBILE","NEWSWEEK"
"16110","SAMSUNG MOBILE","YOUTUBE"
"16111","SAMSUNG MOBILE","BIZ STONE"
"16112","SAMSUNG MOBILE","SAMSUNG"
"16113","SAMSUNG MOBILE","SAMSUNG DANMARK"
"16114","SAMSUNG MOBILE","SAMSUNG RD"
"16115","SAMSUNG MOBILE","SAMSUNG PER_"
"16116","SAMSUNG MOBILE","SAMSUNG MOBILE BR"
"16117","SAMSUNG MOBILE","SAMSUNG UKRAINE"
"16118","SAMSUNG MOBILE","SAMSUNG PANAM"
"16119","SAMSUNG MOBILE","SAMSUNG ELECTRONICS"
"16120","SAMSUNG MOBILE","SAMSUNG LATVIJA"
"16121","SAMSUNG MOBILE","SAMSUNG SUOMI"
"16122","SAMSUNG MOBILE","SAMSUNG MAROC"
"16123","SAMSUNG MOBILE","SAMSUNG CZ A SK "
"16124","SAMSUNG MOBILE","SAMSUNG GREECE"
"16125","SAMSUNG MOBILE","SAMSUNG TV USA"
"16126","SAMSUNG MOBILE","SAMSUNG MOBILE IT"
"16127","SAMSUNG MOBILE","SAMSUNG EGYPT"
"16128","SAMSUNG MOBILE","SAMSUNG COSTA RICA"
"16129","SAMSUNG MOBILE","SAMSUNG LIETUVA"
"16130","SAMSUNG MOBILE","SAMSUNG FRANCE"
"16131","SAMSUNG MOBILE","SAMSUNG MOBILE TH"
"16132","SAMSUNG MOBILE","SAMSUNG __________"
"16133","SAMSUNG MOBILE","SAMSUNG ESPAA"
"16134","SAMSUNG MOBILE","SAMSUNG BELGI"
"16135","SAMSUNG MOBILE","SAMSUNG MOBILE"
"16136","SAMSUNG MOBILE","SAMSUNG VENEZUELA"
"16137","SAMSUNG MOBILE","SAMSUNG BUSINESS"
"16138","SAMSUNG MOBILE","SAMSUNG COLOMBIA"
"16139","SAMSUNG MOBILE","SAMSUNG ITALIA"
"16140","SAMSUNG MOBILE","SAMSUNG DEVELOPERS"
"16141","SAMSUNG MOBILE","SAMSUNG CHILE"
"16142","SAMSUNG MOBILE","SAMSUNG BRASIL"
"16143","SAMSUNG MOBILE","SAMSUNG IRELAND"
"16144","SAMSUNG MOBILE","SAMSUNG MALAYSIA"
"16145","SAMSUNG MOBILE","SAMSUNG CAMERA USA"
"16146","SAMSUNG MOBILE","SAMSUNG SPORT"
"16147","SAMSUNG MOBILE","SAMSUNG MOBILE PH"
"16148","SAMSUNG MOBILE","SAMSUNGAFRICA"
"16149","SAMSUNG MOBILE","SAMSUNG SOUTH AFRICA"
"16150","SAMSUNG MOBILE","SAMSUNG TELEVISIONS"
"16151","SAMSUNG MOBILE","SHARA TIBKEN"
"16152","SAMSUNG MOBILE","IDRIS ELBA"
"16153","SAMSUNG MOBILE","TIMOTHY W GO"
"16154","SAMSUNG MOBILE","TEAM MESSI"
"16155","SAMSUNG MOBILE","TWITTER MOBILE"
"16156","SAMSUNG MOBILE","TECHNOBUFFALO"
"16157","SAMSUNG MOBILE","ARNOLD ARANEZ"
"16158","SAMSUNG MOBILE","BIANCA GONZALEZ"
"16159","SAMSUNG MOBILE","EVIL MAT MORRISON"
"16160","SAMSUNG MOBILE","TIMES SQUARE"
"16161","SAMSUNG MOBILE","SOCIALBAKERS"
"16162","SAMSUNG MOBILE","SAMSUNG NOTEBOOK"
"16163","SAMSUNG MOBILE","JAMES FRANCO"
"16164","SAMSUNG MOBILE","SAMSUNG CAMERA"
"16165","SAMSUNG MOBILE","MASHABLE TECH"
"16166","SAMSUNG MOBILE","ANDROID CENTRAL"
"16167","SAMSUNG MOBILE","SAMSUNG MOBILE UK"
"16168","SAMSUNG MOBILE","SAMSUNGEXYNOS"
"16169","SAMSUNG MOBILE","SIMON BARKER"
"16170","SAMSUNG MOBILE","CHRIS SPOONER"
"16171","SAMSUNG MOBILE","ZARA STONE "
"16172","SAMSUNG MOBILE","PHONEARENA"
"16173","SAMSUNG MOBILE","SAMSUNG DEVELOPERS"
"16174","SAMSUNG MOBILE","CNET AUSTRALIA"
"16175","SAMSUNG MOBILE","KATHERINE POWER"
"16176","SAMSUNG MOBILE","GOOGLE MOBILE ADS"
"16177","SAMSUNG MOBILE","RUDY DE WAELE"
"16178","SAMSUNG MOBILE","MOBILE NEWS"
"16179","SAMSUNG MOBILE","TECHLAND"
"16180","SAMSUNG MOBILE","CHRIS NUTTALL"
"16181","SAMSUNG MOBILE","JULIO OJEDA-ZAPATA"
"16182","SAMSUNG MOBILE","PC PRO"
"16183","SAMSUNG MOBILE","EXTREMETECH"
"16184","SAMSUNG MOBILE","ANDROINICA"
"16185","SAMSUNG MOBILE","VG247"
"16186","SAMSUNG MOBILE","TOUCHARCADE"
"16187","SAMSUNG MOBILE","GAMESPOT UK"
"16188","SAMSUNG MOBILE","GAMESPY.COM"
"16189","SAMSUNG MOBILE","GAMERTELL"
"16190","SAMSUNG MOBILE","IGN"
"16191","SAMSUNG MOBILE","GAMEPOLITICS"
"16192","SAMSUNG MOBILE","KOTAKU"
"16193","SAMSUNG MOBILE","BUZZIN MEDIA"
"16194","SAMSUNG MOBILE","GAMASUTRA"
"16195","SAMSUNG MOBILE","THE AVERAGE GAMER"
"16196","SAMSUNG MOBILE","BECCA CADDY"
"16197","SAMSUNG MOBILE","JESSICA DOLCOURT"
"16198","SAMSUNG MOBILE","READWRITEWEB"
"16199","SAMSUNG MOBILE","GEEK.COM"
"16200","SAMSUNG MOBILE","GAMERS ROUTE"
"16201","SAMSUNG MOBILE","GAMESPOT"
"16202","SAMSUNG MOBILE","GEEK NATIVE"
"16203","SAMSUNG MOBILE","NOWGAMER TEAM"
"16204","SAMSUNG MOBILE","ELECTRICPIG"
"16205","SAMSUNG MOBILE","ARAL BALKAN"
"16206","SAMSUNG MOBILE","140CHAR_COM"
"16207","SAMSUNG MOBILE","TECHFLUFFTV"
"16208","SAMSUNG MOBILE","TECHCRUNCH EUROPE"
"16209","SAMSUNG MOBILE","ALICE TAYLOR"
"16210","SAMSUNG MOBILE","SP"
"16211","SAMSUNG MOBILE","SHINYSHINY"
"16212","SAMSUNG MOBILE","ZATH - UK TECH BLOG"
"16213","SAMSUNG MOBILE","THE NEXT WEB"
"16214","SAMSUNG MOBILE","THEREDFERRET"
"16215","SAMSUNG MOBILE","RECOMBU MOBILE"
"16216","SAMSUNG MOBILE","PHONESREVIEW"
"16217","SAMSUNG MOBILE","APPCRAVER"
"16218","SAMSUNG MOBILE","SHOUTPEDIA"
"16219","SAMSUNG MOBILE","STEVE O'HEAR"
"16220","SAMSUNG MOBILE","APPVEE"
"16221","SAMSUNG MOBILE","WIRED UK"
"16222","SAMSUNG MOBILE","148APPS"
"16223","SAMSUNG MOBILE","2DAYBLOG"
"16224","SAMSUNG MOBILE","IMRAN ALI"
"16225","SAMSUNG MOBILE","RORY CELLAN-JONES"
"16226","SAMSUNG MOBILE","GEEKY GADGETS"
"16227","SAMSUNG MOBILE","GAMESRADAR.COM"
"16228","SAMSUNG MOBILE","GAJ"
"16229","SAMSUNG MOBILE","JAYGARRETT"
"16230","SAMSUNG MOBILE","TRACYANDMATT"
"16231","SAMSUNG MOBILE","PHOTOGRAPHY WEEK"
"16232","SAMSUNG MOBILE","GORDON KELLY"
"16233","SAMSUNG MOBILE","CROWDEDBRAIN.CO.UK"
"16234","SAMSUNG MOBILE","CRENK"
"16235","SAMSUNG MOBILE","EGGNCHIPS"
"16236","SAMSUNG MOBILE","LIAM GREEN-HUGHES"
"16237","SAMSUNG MOBILE","DIALAPHONE"
"16238","SAMSUNG MOBILE","TECHDIGESTNEWS"
"16239","SAMSUNG MOBILE","AUTOMATED HOME"
"16240","SAMSUNG MOBILE","SPECKYBOY"
"16241","SAMSUNG MOBILE","MICHAEL GILLETT"
"16242","SAMSUNG MOBILE","WINRUMORS"
"16243","SAMSUNG MOBILE","DOUG MACMILLAN"
"16244","SAMSUNG MOBILE","SCOTTY"
"16245","SAMSUNG MOBILE","MASS HIGH TECH"
"16246","SAMSUNG MOBILE","TECH WATCH"
"16247","SAMSUNG MOBILE","SHAMIR RAMJAN"
"16248","SAMSUNG MOBILE","ERIC Z"
"16249","SAMSUNG MOBILE","RYAN KING"
"16250","SAMSUNG MOBILE","JOANNA STERN"
"16251","SAMSUNG MOBILE","D.A."
"16252","SAMSUNG MOBILE","PETER PHAM"
"16253","SAMSUNG MOBILE","SWITCHED"
"16254","SAMSUNG MOBILE","BRANDON LEBLANC"
"16255","SAMSUNG MOBILE","DAVID SACKS"
"16256","SAMSUNG MOBILE","POCKETLINT"
"16257","SAMSUNG MOBILE","FARHAD MANJOO"
"16258","SAMSUNG MOBILE","INSOMNIAC GAMES"
"16259","SAMSUNG MOBILE","NATE LANXON"
"16260","SAMSUNG MOBILE","CNET UK"
"16261","SAMSUNG MOBILE","ADAM HIRSCH"
"16262","SAMSUNG MOBILE","DAVID SIFRY"
"16263","SAMSUNG MOBILE","MILTON"
"16264","SAMSUNG MOBILE","ALEXIS OHANIAN"
"16265","SAMSUNG MOBILE","KATHARNAVAS"
"16266","SAMSUNG MOBILE","DAN FROMMER"
"16267","SAMSUNG MOBILE","BRETT PETERSEL"
"16268","SAMSUNG MOBILE","MARK MILIAN"
"16269","SAMSUNG MOBILE","TOM FOREMSKI"
"16270","SAMSUNG MOBILE","LIAM BRAZIER"
"16271","SAMSUNG MOBILE","BT"
"16272","SAMSUNG MOBILE","LA TIMES TECH NOW"
"16273","SAMSUNG MOBILE","CLAYTON MORRIS"
"16274","SAMSUNG MOBILE","CNET"
"16275","SAMSUNG MOBILE","NOAH KRAVITZ"
"16276","SAMSUNG MOBILE","ANDREW MAGER "
"16277","SAMSUNG MOBILE","CEO OF GREAT INNOVUS"
"16278","SAMSUNG MOBILE","HERMIONEWAY"
"16279","SAMSUNG MOBILE","MIKE ELGAN"
"16280","SAMSUNG MOBILE","LAURA MASSEY"
"16281","SAMSUNG MOBILE","NICK BILTON"
"16282","SAMSUNG MOBILE","JACK SCHOFIELD"
"16283","SAMSUNG MOBILE","RYAN SHROUT"
"16284","SAMSUNG MOBILE","ANDROID"
"16285","SAMSUNG MOBILE","QUICKPWN"
"16286","SAMSUNG MOBILE","WILL SMITH"
"16287","SAMSUNG MOBILE","JASON KINCAID"
"16288","SAMSUNG MOBILE","DION ALMAER"
"16289","SAMSUNG MOBILE","JASON HINER"
"16290","SAMSUNG MOBILE","SASCHASEGAN"
"16291","SAMSUNG MOBILE","JEMIMA KISS"
"16292","SAMSUNG MOBILE","BRIT MORIN"
"16293","SAMSUNG MOBILE","ZEE M KANE"
"16294","SAMSUNG MOBILE","TIM BRAY"
"16295","SAMSUNG MOBILE","EMILY CHANG"
"16296","SAMSUNG MOBILE","NILAY PATEL"
"16297","SAMSUNG MOBILE","THEFEED"
"16298","SAMSUNG MOBILE","CHRIS LATKO __"
"16299","SAMSUNG MOBILE","DON REISINGER"
"16300","SAMSUNG MOBILE","CAROLINE MCCARTHY"
"16301","SAMSUNG MOBILE","JIMMY WALES"
"16302","SAMSUNG MOBILE","DANIEL BRUSILOVSKY"
"16303","SAMSUNG MOBILE","RORY CELLAN-JONES"
"16304","SAMSUNG MOBILE","BWANA"
"16305","SAMSUNG MOBILE","THETECHNEWSBLOG"
"16306","SAMSUNG MOBILE","JAY ROSEN "
"16307","SAMSUNG MOBILE","SAMSUNG BADA"
"16308","SAMSUNG MOBILE","CHRISTINA WARREN"
"16309","SAMSUNG MOBILE","TECHRADAR"
"16310","SAMSUNG MOBILE","SIX REVISIONS"
"16311","SAMSUNG MOBILE","CHRIS DIBONA"
"16312","SAMSUNG MOBILE","DWIGHT SILVERMAN"
"16313","SAMSUNG MOBILE","BARATUNDE"
"16314","SAMSUNG MOBILE","YAHOO"
"16315","SAMSUNG MOBILE","ZADI"
"16316","SAMSUNG MOBILE","DOUG BOWMAN"
"16317","SAMSUNG MOBILE","WERNER VOGELS"
"16318","SAMSUNG MOBILE","FRAG DOLLS"
"16319","SAMSUNG MOBILE","REG SADDLER"
"16320","SAMSUNG MOBILE","ERICK SCHONFELD"
"16321","SAMSUNG MOBILE","FORBES TECH NEWS"
"16322","SAMSUNG MOBILE","JASON BRADBURY"
"16323","SAMSUNG MOBILE","UNCRATE"
"16324","SAMSUNG MOBILE","JEREMY "
"16325","SAMSUNG MOBILE","LANCE ULANOFF"
"16326","SAMSUNG MOBILE","JOYSTIQ"
"16327","SAMSUNG MOBILE","SHANNON MORSE"
"16328","SAMSUNG MOBILE","PANDORA"
"16329","SAMSUNG MOBILE","ESQUIRE NETWORK"
"16330","SAMSUNG MOBILE","GARTNER"
"16331","SAMSUNG MOBILE","JOHN BATTELLE"
"16332","SAMSUNG MOBILE","RYAN CARSON"
"16333","SAMSUNG MOBILE","ABDUZEEDO"
"16334","SAMSUNG MOBILE","TECHSTARTUPS"
"16335","SAMSUNG MOBILE","TWT.FM"
"16336","SAMSUNG MOBILE","HULU"
"16337","SAMSUNG MOBILE","ANIL DASH"
"16338","SAMSUNG MOBILE","SAMSUNG SUPPORT USA"
"16339","SAMSUNG MOBILE","GOOGLE FOR WORK"
"16340","SAMSUNG MOBILE","M.G. SIEGLER"
"16341","SAMSUNG MOBILE","JIM LOUDERBACK"
"16342","SAMSUNG MOBILE","DR. KIKI SANFORD"
"16343","SAMSUNG MOBILE","RAFE NEEDLEMAN"
"16344","SAMSUNG MOBILE","JOSHUA TOPOLSKY"
"16345","SAMSUNG MOBILE","DAVE MORIN"
"16346","SAMSUNG MOBILE","JOE HEWITT"
"16347","SAMSUNG MOBILE","DIGSBY"
"16348","SAMSUNG MOBILE","JEREMIAH OWYANG"
"16349","SAMSUNG MOBILE","CHRIS SACCA"
"16350","SAMSUNG MOBILE","JASON FRIED"
"16351","SAMSUNG MOBILE","JAY ADELSON"
"16352","SAMSUNG MOBILE","SAMSUNG RUSSIA"
"16353","SAMSUNG MOBILE","SAMSUNG CONTENT"
"16354","SAMSUNG MOBILE","THE VERGE"
"16355","SAMSUNG MOBILE","POPULAR SCIENCE"
"16356","SAMSUNG MOBILE","PCMAG"
"16357","SAMSUNG MOBILE","BLOOMBERG BUSINESS"
"16358","SAMSUNG MOBILE","BUSINESSWEEK"
"16359","SAMSUNG MOBILE","ABC NEWS"
"16360","SAMSUNG MOBILE","TIME.COM"
"16361","SAMSUNG MOBILE","JAMES FORTUNE"
"16362","SAMSUNG MOBILE","PCWORLD"
"16363","SAMSUNG MOBILE","SLASHGEAR"
"16364","SAMSUNG MOBILE","FOUNDATION"
"16365","SAMSUNG MOBILE","MOLLY WOOD"
"16366","SAMSUNG MOBILE","TIM FERRISS"
"16367","SAMSUNG MOBILE","RYAN BLOCK"
"16368","SAMSUNG MOBILE","GINA TRAPANI"
"16369","SAMSUNG MOBILE","CHRIS PIRILLO"
"16370","SAMSUNG MOBILE","CALI LEWIS"
"16371","SAMSUNG MOBILE","WIRED"
"16372","SAMSUNG MOBILE","GUY KAWASAKI"
"16373","SAMSUNG MOBILE","SAMSUNGMOBILE ESPAA"
"16374","SAMSUNG MOBILE","SAMSUNG FR"
"16375","SAMSUNG MOBILE","SAMSUNG MOBILE MX"
"16376","SAMSUNG MOBILE","SAMSUNG MOBILE CO"
"16377","SAMSUNG MOBILE","SAMSUNG MOBILE PER_"
"16378","SAMSUNG MOBILE","SAMSUNGMOBILEARABIA"
"16379","SAMSUNG MOBILE","SAMSUNGMOBILENL"
"16380","SAMSUNG MOBILE","SAMSUNG LEVANT"
"16381","SAMSUNG MOBILE","SAMSUNG MOBILE CAN"
"16382","SAMSUNG MOBILE","SAMSUNGIMAGINGSPAIN"
"16383","SAMSUNG MOBILE","SAMSUNG MXICO"
"16384","SAMSUNG MOBILE","SAMSUNG ARGENTINA"
"16385","SAMSUNG MOBILE","SAMSUNG ROMANIA"
"16386","SAMSUNG MOBILE","SAMSUNG HRVATSKA"
"16387","SAMSUNG MOBILE","SAMSUNG MOBILE INDIA"
"16388","SAMSUNG MOBILE","SAMSUNG INDONESIA"
"16389","SAMSUNG MOBILE","SAMSUNG GULF"
"16390","SAMSUNG MOBILE","SAMSUNG NEDERLAND"
"16391","SAMSUNG MOBILE","SAMSUNG POLSKA"
"16392","SAMSUNG MOBILE","SAMSUNG MOBILE SA"
"16393","SAMSUNG MOBILE","SAMSUNG SCHWEIZ"
"16394","SAMSUNG MOBILE","SAMSUNG STERREICH"
"16395","SAMSUNG MOBILE","SAMSUNG TRKIYE"
"16396","SAMSUNG MOBILE","SAMSUNG NORGE"
"16397","SAMSUNG MOBILE","SAMSUNG SVERIGE"
"16398","SAMSUNG MOBILE","SAMSUNG CANADA"
"16399","SAMSUNG MOBILE","SAMSUNG PHILIPPINES"
"16400","SAMSUNG MOBILE","SAMSUNG SINGAPORE"
